Name,Price,Discount,Original_price,Description,Product_left
DELL Dell G Series Intel Core i5 13th Gen - (16 GB + 16 GB Optane/1 TB SSD/Windows 11 Home/6 GB Graphi...,86499,15% off,101921,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Home Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year seller Warranty,Bank Offer
Lenovo ThinkBook AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 Thin...,86130,,,AMD Ryzen 5 Hexa Core Processor; 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite warranty,"Upto ₹22,000 Off on Exchange"
ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11...,86129,12% off,98900,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty,Bank Offer
Lenovo Ideapad 720S Intel Core i7 8th Gen 8550U - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin an...,86000,,,"Intel Core i7 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 33.78 cm (13.3 inch) Display; Microsoft Office Home and Student 2016, Lenovo App Explorer, Lenovo Companion 3.0; 1 Year Onsite Warranty","Upto ₹22,000 Off on Exchange"
Samsung Galaxy Book2 Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) NP...,85990,16% off,103490,Intel Core i5 Processor (12th Gen); 8 GB LPDDR4X RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Lowest Price Live
Lenovo Yoga 7 13th Gen 1340P WUXGA OLED Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Ho...,85990,23% off,111690,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Carry-in Warranty,Bank Offer
"ASUS Gaming V16 (2025) with Office 2024 + M365 Basic*, AI PC, (i7 14th gen) Intel Core 7 240H - (16 GB...",85990,24% off,113990,"Intel Core 7 Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), 
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps; 1 Year Onsite warranty","Upto ₹22,000 Off on Exchange"
Lenovo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 4 Thin and Light L...,85990,38% off,140400,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,85990,25% off,116090,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home & Student; 1 Year Onsite Warranty + 1 Year Premium Care + 1 Year ADP,Bank Offer
DELL G15 Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,85990,18% off,105000,"Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Alienware Command Center,Dell Support Assist); 1 Year Onsite Warranty",Bank Offer
DELL 14 Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) 7441 Thin and Light Laptop,85990,38% off,139900,"Qualcomm Snapdragon X Plus Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Warranty",Bank Offer
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/...,85990,36% off,135690,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection,Bank Offer
Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,85990,4% off,89999,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year International Travelers Warranty (ITW),"Upto ₹22,000 Off on Exchange"
HP Intel Core 5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,85990,4% off,90000,Intel Core 5 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 YEAR,Bank Offer
HP Victus 15 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,85990,10% off,95990,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Bank Offer
DELL G3 15 3000 Series Intel Core i5 8th Gen 8300H - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/4 G...,85524,,,Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2016; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,85500,11% off,96136,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 Inch) Display; Microsoft Office 2021 t; 1 Year Onsite Warranty,Bank Offer
"ASUS Vivobook 14 Flip OLED (2025) with Touch Screen, Backlit Keyboard, Intel Core Ultra 5 226V - (16 G...",85350,30% off,122990,"Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), 
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps; 1 Year Onsite warranty",Bank Offer
Lenovo IdeaPad 5 2-in-1 WUXGA IPS Intel Core Ultra 5 225H - (16 GB/1 TB SSD/Windows 11 Home) IdeaPad 5...,85190,29% off,120290,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; Office Home 2024; 1 Year Onsite Warranty,Lowest Price Live
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,85190,30% off,123090,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Office Home & Student 2021; 1Yr Warranty and 1 Yr Accidental Damage Protection,Top Discount of the Sale
HP Pavilion Plus Creator OLED Eyesafe H-Series Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows...,84999,23% off,110990,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty,Bank Offer
HP Spectre Eyesafe Evo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) ef0053TU Note...,84999,41% off,146135,Intel Core i7 Processor (12th Gen); 16 GB LPDDR4X RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 34.29 cm (13.5 inch) Display; 1 Year Onsite Warranty,Top Discount of the Sale
MSI VenturePro 15 AI Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,84990,21% off,107990,Intel Core Ultra 5 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home & Student 2021; 2 Year On-Site Warranty,"Upto ₹22,000 Off on Exchange"
MSI Prestige 14 Evo AI PC Intel Core Ultra 7 1st Gen 155H - (16 GB/1 TB SSD/Windows 11 Home) Prestige ...,84990,24% off,111990,Intel Core Ultra 7 Processor (1st Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; 2 Year Warranty Term,Top Discount of the Sale
DELL Inspiron 13 7000 Intel Core i5 8th Gen 8250U - (8 GB/256 GB SSD/Windows 10 Home) 7373 2 in 1 Lapt...,84990,1% off,86339,"Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 256 GB SSD; 33.78 cm (13.3 inch) Touchscreen Display; Microsoft Office Home and Student 2016; 1 Year Premium Support Plus, 24x7 Technical Support and Assistance","Upto ₹22,000 Off on Exchange"
DELL Inspiron Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 5330 Thin and Light Laptop,84990,24% off,111907,"Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 33.78 cm (13.3 Inch) Display; My Dell, Dell Power Manager, Support Assist, Dell ComfortView; 1 Year Onsite Hardware Service","Upto ₹22,000 Off on Exchange"
Samsung Galaxy Book3 360 EVO AMOLED Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) ...,84990,42% off,147990,Intel Core i7 Processor (13th Gen); 16 GB DDR4X RAM; Windows 11 Operating System; 512 GB SSD; 33.78 cm (13.3 Inch) Touchscreen Display; 1 Year Onsite Warranty,Top Discount of the Sale
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,84990,19% off,105000,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1Yr Warranty and 1 Yr Accidental Damage Protection,Bank Offer
MSI Cyborg 15 AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,84990,24% off,111990,Intel Core Ultra 5 Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty,Top Discount of the Sale
Lenovo IdeaPad Slim 5 WUXGA OLED Copilot+PC Full Metal Body AMD Ryzen AI 7 Octa Core AI 7 350 - (24 GB...,84989,32% off,125890,AMD Ryzen AI 7 Octa Core Processor; 24 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; Office Home 2024 + Lenovo AI Now; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
HP AMD Ryzen 7 Quad Core 3rd Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ay0046AU 2 in 1 Laptop,84908,33% off,128000,AMD Ryzen 7 Quad Core Processor (3rd Gen); 16 GB DDR4 RAM; Windows 10 Operating System; 512 GB SSD; 33.78 cm (13.3 inch) Touchscreen Display; 1 YEAR,Lowest price in the year
Apple MacBook Air Intel Core i5 5th Gen - (8 GB/128 GB SSD/Mac OS Sierra) MQD32HN/A,84900,,,"Intel Core i5 Processor (5th Gen); 8 GB DDR3 RAM; 64 bit Mac OS Operating System; 128 GB SSD; 33.78 cm (13.3 inch) Display; Built-in Apps: Siri, Safari, App Store, iMovie, GarageBand, Keynote, FaceTime, iBooks, iTunes; 1 Year Carry In Warranty","Upto ₹22,000 Off on Exchange"
"ASUS Zenbook A14 OLED (2025), MSO 2024 + M365 Basic, Metal Body, Backlit Keyboard, Qualcomm Snapdragon...",83990,31% off,122990,"Qualcomm Snapdragon X Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year; 1 Year Onsite Warranty",Top Discount of the Sale
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 7420 Thin...,83990,21% off,106800,Intel Core i5 Processor (12th Gen); 8 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; 1 Year Onsite Hardware Service,Bank Offer
"ASUS Zenbook A14 OLED (2025), MSO 2024 + M365 Basic, Metal Body, Backlit Keyboard, Qualcomm Snapdragon...",83990,31% off,122990,"Qualcomm Snapdragon X Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year; 1 Year Onsite Warranty",Top Discount of the Sale
Lenovo LOQ Essential Intel Core i7 12th Gen 12650HX - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/...,83990,6% off,90000,Intel Core i7 Processor (12th Gen); 12 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Bank Offer
HP Envy x360 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) 15-fh0019AU Laptop,83490,15% off,99004,AMD Ryzen 7 Octa Core Processor; 16 GB LPDDR4X RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Touchscreen Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
Lenovo IdeaPad 5 2-in-1 WUXGA OLED Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) ...,83190,24% off,110490,Intel Core i7 Processor (13th Gen); 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Carry-in Warranty,"Upto ₹22,000 Off on Exchange"
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,83190,36% off,131190,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1Yr Warranty and 1 Yr Accidental Damage Protection,"Upto ₹22,000 Off on Exchange"
MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,82990,17% off,100990,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 2 Year On-Site Warranty,"Upto ₹25,000 Off on Exchange"
Samsung Galaxy Book 2 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) NP550 Thin and ...,82990,,,Intel Core i5 Processor (12th Gen); 8 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Bank Offer
HP Pavilion Plus Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics) 16-A...,82990,30% off,118592,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; MS Office H&S 2021; 1 Year Onsite Warranty,Bank Offer
Acer AMD Ryzen 5 Hexa Core 6600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,82990,30% off,119999,AMD Ryzen 5 Hexa Core Processor; 8 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 1 Year International Travelers Warranty (ITW),"Upto ₹22,000 Off on Exchange"
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 2-in-1 2 in 1 La...,82990,7% off,90000,"Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores; RAM & Storage: 8GB DDR4 & 512GB SSD; Graphics & Keyboard: Integrated & Backlit Keyboard + Fingerprint Reader; Display: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active Pen; Intel Core i5 Processor (12th Gen); 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Hardware Service",Bank Offer
DELL Inspiron 14 Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) 7441 Plus Thin and Li...,82900,38% off,135681,"Qualcomm Snapdragon X Plus Processor; 16 GB LPDDR5X RAM; 64 bit Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; McAfee LiveSafe 5-device, 3-year, MS Office H&S 2021; 1Y Basic Onsite Service",Bank Offer
DELL 14 Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) OINS441100101RING10 Thin and L...,82490,22% off,106536,"Qualcomm Snapdragon X Plus Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service","Upto ₹22,000 Off on Exchange"
HP AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1022TU Thin and Light Lapto...,82000,8% off,90000,Intel Core Ultra 5 Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty,Bank Offer
ASUS TUF Gaming A17 AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphic...,81990,,,AMD Ryzen 5 Hexa Core Processor; 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 43.94 cm (17.3 inch) Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,81989,24% off,107990,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
HP AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1022TU Thin and Light Lapto...,82000,8% off,90000,Intel Core Ultra 5 Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty,Bank Offer
ZEBRONICS Pro Series Z Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) ZEB-NBC 5S Thin...,81999,,,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year Carry-in Warranty,"Upto ₹22,000 Off on Exchange"
Lenovo IdeaPad Slim 5 WUXGA OLED Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14...,81999,9% off,90723,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Bank Offer
"ASUS Vivobook S14 OLED (2025), Copilot + PC, AI PC, Metal Body, Backlit Keyboard, Intel Core Ultra 5 2...",81990,29% off,116990,"Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee? 1 year; 1 Year Onsite warranty",Top Discount of the Sale
ASUS Pro P5 Intel Core i5 8th Gen 8265U - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light...,81990,,,Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD; 35.56 cm (14 inch) Display; 1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,"Upto ₹22,000 Off on Exchange"
DELL Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 M...,81990,17% off,99155,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Hardware Service,Bank Offer
Lenovo IdeaPad Slim 5 WUXGA OLED Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home) 14IR...,81899,13% off,95000,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Bank Offer
HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1010TU 2 in 1 La...,81454,17% off,98990,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Warranty,Bank Offer
DELL Inspiron Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5420 Thin and...,81300,20% off,102000,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Hardware Service,Bank Offer
HP OMEN AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,81299,7% off,87990,"AMD Ryzen 5 Hexa Core Processor; 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 inch) Display; ""Microsoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts ""; 1 Year Onsite Warranty",Bank Offer
HP Pavilion Plus Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 14-eh1022TU Thin an...,81091,14% off,94729,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty,Bank Offer
MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) XK1-00045 Thin ...,80999,,,Intel Core i5 Processor (12th Gen); 8 GB LPDDR5 RAM; Windows 11 Operating System; 256 GB SSD; 31.5 cm (12.4 Inch) Touchscreen Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
Acer Swift Go 14 Next Gen AI PC Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) SFG14-01-X9C8 T...,80991,25% off,108799,Snapdragon X Plus Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 36.83 cm (14.5 Inch) Display; 1 Year Carry-in Warranty,"Upto ₹22,000 Off on Exchange"
DELL Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IC7430VVR8C001ORS1 Laptop,80990,20% off,101921,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; 1-year Domestic warranty,Bank Offer
Lenovo Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) ...,80990,29% off,114690,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"Upto ₹22,000 Off on Exchange"
